0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:46:32 +0900] "GET /HS/Notice.jsp HTTP/1.1" 200 3089
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:46:32 +0900] "GET /HS/css/notice.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:46:34 +0900] "GET /HS/lectureManager.jsp HTTP/1.1" 200 131831
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:46:35 +0900] "GET /HS/Admin.jsp HTTP/1.1" 200 9770
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:46:38 +0900] "GET /HS/main.jsp HTTP/1.1" 200 9756
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:46:42 +0900] "POST /HS/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:46:42 +0900] "GET /HS/LogIn.jsp HTTP/1.1" 200 9418
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:46:44 +0900] "GET /HS/Infor.jsp HTTP/1.1" 200 5486
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:46:48 +0900] "GET /HS/lecturesPlan.jsp HTTP/1.1" 200 20671
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:46:52 +0900] "GET /HS/Infor.jsp HTTP/1.1" 200 5486
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:46:54 +0900] "GET /HS/Notice.jsp HTTP/1.1" 200 3135
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:46:56 +0900] "GET /HS/noticeLi4.jsp HTTP/1.1" 200 4182
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:47:00 +0900] "GET /HS/Infor.jsp HTTP/1.1" 200 5486
